Monolayer,Atom_HardnessRB_StDiv,Atom_Inv_Diff_ENARrev_ENGordyRev_Range,Atom_Inv_Diff_ENGordyRev_EA_StDiv,Atom_Inv_Diff_ENGordyRev_IP5_StDiv,Atom_Inv_Diff_ENGordyRev_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_IP2_LatticeConstant_Min,Atom_Inv_Mult_SpeedSound_Zeff_Median,Atom_Log_Mult_ENGordyRev_IP6_Range,Atom_Log_Mult_IP7_Period_Range,Atom_Log_Mult_SpeedSound_RadiiCordero08_Median,Atom_Log_Ratio_IP2_IP3_StDiv,Atom_Log_Ratio_IP6_IP7_Max,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Mult_EA_dHAtom_Max,Atom_Mult_EA_dHAtom_StDiv,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP8_SpeedSound_Min,Atom_Mult_IP8_SpeedSound_StDiv,Atom_Mult_LatticeConstant_Density_StDiv,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_YoungsModule_StDiv,Atom_Ratio_Density_TDebye0_Min,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_Min,Atom_Ratio_dHFus_SpeedSound_StDiv,CrystSyst_hexagonal,CrystSyst_trigonal,EState_Dist_Hf_EA,EState_Dist_Ti_ENARrev,EState_Topo_Ni_Zeff,EState_Topo_Pd_Zeff,EState_Topo_Te_dHAtom,Moment_N_f_2,Moment_SpeedSound_1,Moment_TCritical_1,Moment_TCurie_1,Moment_TCurie_3,Moment_ThermalExpansion_1,SG164,SG187,
Co2Ni1O6,0.07611,0.02358,0.21643,0.07591,0.06085,0.15104,0.00883,0.18070999999999998,0.48318999999999995,0.14264000000000002,0.14424,0.5602600000000001,0.04904,-0.11962,0.0235,0.41538,0.04913,0.04621,0.19471,0.1606,0.08997999999999999,0.23049,0.016069999999999997,0.0992,0.09547,0.006509999999999999,0.05703,0,1,0.0,0.0,2.7,0.0,0.0,0.0,0.16433,0.0,0.54679,9.996369999999999,-0.02482,0,0,
Sc1Ag1P2S6,0.04702,0.00924,0.09337000000000001,0.060020000000000004,0.1719,0.14465,0.04378,0.23415999999999998,0.05292,0.15061,0.06356,0.8661,0.0362,-0.10654000000000001,0.22688000000000003,0.48265,0.1539,0.02553,0.23539000000000002,0.0,0.08963,0.34954,0.2178,0.04593,0.03449,0.0083,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.09365,0.0,0.0,0.0,2.00928,0,0,
Te4O4F8,0.09816,0.0026899999999999997,0.1208,0.16089,0.2123,0.2606,0.0,0.19345,0.28656,0.17454,0.18967,0.7092,0.04112,-0.09781000000000001,0.0,0.32337,0.04528,0.0991,0.19471,0.03377,0.09584,0.38636,0.0,0.2182,0.0,0.13139,0.13162000000000001,0,0,0.0,0.0,0.0,0.0,187.83333000000002,0.0,1.91103,0.0,0.0,0.0,0.0,0,0,
Nb1S2-T1,0.01704,0.005220000000000001,0.11073,0.12154000000000001,0.05395,0.21725999999999998,0.0,0.28345,0.03202,0.04423,0.04755,0.9063700000000001,0.03447,-0.09218,0.0,0.54578,0.02976,0.06501,0.33255,0.0,0.03259,0.32576,0.0,0.16504000000000002,0.22915,0.00573,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
Lu4P4S16,0.03123,0.0021899999999999997,0.06876,0.03095,0.15579,0.1412,0.0,0.3106,0.0,0.09137,0.02505,0.0,0.00396,-0.10563,0.0,0.48265,0.1543,0.01374,0.0,0.0,0.06573999999999999,0.36583000000000004,0.0,0.28581,0.06426,0.40341,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.22125,0.0,11.12573,0.0,0.0,11.12573,0,0,
La2Ge1I2,0.036910000000000005,0.00288,0.08992,0.15595,0.12514,0.23231,0.02298,0.41239,0.047760000000000004,0.057710000000000004,0.038360000000000005,0.8950600000000001,0.05546,-0.09766,0.0,0.38706,0.08117,0.09427999999999999,0.1826,0.22944,0.07019,0.43044,0.0,0.07585,0.07268,0.01615,0.06991,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.70143,1.11808,0.0,0.0,1.34022,1,0,
Ni2Sb1Te2,0.021759999999999998,0.02102,0.13534000000000002,0.10815999999999999,0.16233,0.1071,0.00119,0.2383,0.06221,0.03386,0.02223,0.8872200000000001,0.061470000000000004,-0.09651,0.0,0.41538,0.06976,0.047619999999999996,0.26225,0.13560999999999998,0.016890000000000002,0.32323,0.10945999999999999,0.0992,0.16158,0.007640000000000001,0.06365,1,0,0.0,0.0,0.5083300000000001,0.0,-19.66667,0.0,1.58162,0.0,1.94175,12.531080000000001,1.37669,0,1,
Bi2Cl2O2,0.0561,0.00848,0.13675,0.17978,0.10417,0.26473,0.0,0.2392,0.48318999999999995,0.12087,0.20035,0.56038,0.01754,-0.09112,0.0,0.36708,0.08546000000000001,0.034,0.05042,0.06068,0.18516,0.50161,0.0,0.43173,0.13159,0.10805999999999999,0.26871999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.9710200000000001,0.9710200000000001,0.0,0.0,0.0,0.9710200000000001,0,0,
Cu2S1O4,0.050710000000000005,0.0378,0.23304,0.09017,0.09332,0.15502,0.0,0.21882,0.48318999999999995,0.13583,0.13401,0.5602600000000001,0.03429,-0.17867,0.0,0.48265,0.060860000000000004,0.04713,0.19471,0.1177,0.11375999999999999,0.3315,0.0,0.13725,0.14014000000000001,0.013080000000000001,0.05661,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0651,0.0,0.0,0.0,2.22418,0,0,
Si6Bi6,0.0157,0.00373,0.09988,0.28486999999999996,0.19819,0.21115,0.013590000000000001,0.34979,0.09128,0.08485,0.02449,0.82168,0.06836,-0.09112,0.0,0.52772,0.18263,0.20140999999999998,0.15344000000000002,0.15798,0.17601,0.50161,0.04289,0.0192,0.13159,0.08081,0.36657,0,0,0.0,0.0,0.0,0.0,0.0,-1.05657,-5.74959,0.0,0.0,0.0,-4.98843,0,0,
Pa6Cl12O6,0.04217,0.012490000000000001,0.18964,0.21584,0.13656,0.349,0.0,0.2392,1.0,0.19814,0.20035,0.56038,0.01355,-0.09767999999999999,0.0,0.36708,0.0264,0.03205,0.05042,0.06802000000000001,0.23185,0.35996,0.0,0.44159,0.0,0.0,0.3065,0,0,0.0,0.0,0.0,0.0,0.0,-13.396020000000002,-1.02193,-1.30649,0.0,0.0,0.0,0,0,
Sb2Pb2,0.04058,0.52859,0.02468,0.09031,0.06275,0.02878,0.07584,0.33357,0.11127000000000001,0.02851,0.00361,0.8344799999999999,0.07802,-0.09651,0.0,0.22855,0.08472,0.06398999999999999,0.10034,0.11684000000000001,0.13604000000000002,0.45556,0.0048,0.16165,0.023569999999999997,0.07647000000000001,0.03839,1,0,0.0,0.0,0.0,0.0,0.0,1.29558,0.57925,2.24401,0.0,0.0,1.6253600000000001,0,1,
Ba1U1I6,0.034210000000000004,0.037880000000000004,0.07732,0.051320000000000005,0.056220000000000006,0.31153000000000003,0.00379,0.30246,0.0562,0.09658,0.048260000000000004,0.8847,0.12897,-0.09766,0.0,0.27260999999999996,0.10379000000000001,0.06586,0.11497,0.054470000000000005,0.09652999999999999,0.30096,0.03477,0.1676,0.01314,0.00734,0.01097,0,0,0.0,0.0,0.0,0.0,0.0,1.2453,9.83515,9.83607,0.0,0.0,9.83445,0,0,
Nb4Ge2Te8,0.00518,0.0037700000000000003,0.08477,0.12242,0.16810999999999998,0.1037,0.0036299999999999995,0.28345,0.08993,0.04956,0.00945,0.85814,0.06343,-0.09218,0.0,0.54578,0.09713,0.036719999999999996,0.26225,0.1377,0.00835,0.32576,0.03298,0.07585,0.22915,0.00573,0.025939999999999998,0,0,0.0,0.0,0.0,0.0,-905.66667,0.0,1.7129,1.7129,0.0,0.0,1.7129,0,0,
Te2Rh2Cl2,0.04265,0.00772,0.08465,0.03816,0.10695999999999999,0.28274,0.0,0.25851999999999997,0.08993,0.09707,0.08148999999999999,0.85814,0.03254,-0.09767999999999999,0.0,0.5292399999999999,0.08856,0.06364,0.05042,0.13641,0.15988,0.34894000000000003,0.2596,0.12883,0.26079,0.0036299999999999995,0.20736,0,0,0.0,0.0,0.0,0.0,-112.0,0.0,-2.47938,-2.47938,0.0,0.0,-2.47938,0,0,
V1Se2-T1,0.0,0.00797,0.09974,0.0023,0.13739,0.05047,0.0025800000000000003,0.25301,0.07006,0.01685,0.00413,0.86965,0.06475,-0.09679,0.28501,0.38201,0.07372999999999999,0.00345,0.43311000000000005,0.057960000000000005,0.012,0.28425,0.02336,0.08139,0.10217999999999999,0.00646,0.06999,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4989,0.0,0.0,0.0,0.75298,1,0,
Al1Pd5I2,0.08167,0.01719,0.032080000000000004,0.18206,0.1537,0.201,0.03565,0.24625,0.04455,0.09041,0.06907999999999999,0.8759100000000001,0.02283,-0.09766,0.24445,0.27260999999999996,0.04967,0.045610000000000005,0.25886,0.27621,0.12161,0.36614,0.036410000000000005,0.03313,0.03506,0.00921,0.05389,0,0,0.0,0.0,0.0,1.485,0.0,0.0,1.1183,2.0428599999999997,0.0,0.0,1.16202,0,0,
Nb1S2,0.01704,0.005220000000000001,0.11073,0.12154000000000001,0.05395,0.21725999999999998,0.0,0.28345,0.03202,0.04423,0.04755,0.9063700000000001,0.03447,-0.09218,0.0,0.54578,0.02976,0.06501,0.33255,0.0,0.03259,0.32576,0.0,0.16504000000000002,0.22915,0.00573,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.8479699999999997,3.8479699999999997,0.0,0.0,3.8479699999999997,0,1,
Hf1Se2,0.00028,0.00148,0.09548999999999999,0.00267,0.05967000000000001,0.08553,0.00047999999999999996,0.25301,0.07006,0.03408,0.01789,0.86965,0.0082,-0.1107,0.00075,0.38201,0.09962,0.00797,0.29186,0.06658,0.10705999999999999,0.33058000000000004,0.01065,0.16695,0.10217999999999999,0.41113,0.14172,1,0,0.09411,0.0,0.0,0.0,0.0,1.7285400000000002,2.9519900000000003,4.1915,0.0,0.0,2.52779,0,1,
Cr2P2O10,0.04985,0.01034,0.16915999999999998,0.12025999999999999,0.10346,0.14251,0.0,0.21486999999999998,0.48318999999999995,0.16509000000000001,0.11448,0.5602600000000001,0.03085,-0.10654000000000001,0.0,0.30301,0.04281,0.032,0.19471,0.21481999999999998,0.04766,0.27107,0.0,0.06298,0.25808000000000003,0.0033799999999999998,0.04496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6954799999999999,0.0,0.0,0.0,1.45046,0,0,
Cr2Br6,0.00872,0.00951,0.04895,0.06583,0.03096,0.15436,0.0,0.21486999999999998,0.01961,0.07392,0.06059,0.9450700000000001,0.02984,-0.11379,0.0,0.31376,0.0391,0.01658,0.7711399999999999,0.0,0.0006,0.27107,0.0,0.06298,0.25808000000000003,0.0033799999999999998,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5872,0.0,0.0,0.0,1.5872,0,0,
P2Pd3S8,0.05106,0.008029999999999999,0.046419999999999996,0.04459,0.15561,0.15962,0.0,0.24625,0.04455,0.14958,0.07017999999999999,0.8759100000000001,0.02435,-0.10654000000000001,0.0,0.48265,0.14529,0.01975,0.25886,0.0,0.12234,0.36614,0.0,0.23575,0.08914,0.00921,0.0,0,1,0.0,0.0,0.0,-1.36667,0.0,0.0,2.28557,0.0,0.0,0.0,2.28557,1,0,
Cu2Se4Br2,0.01257,0.036969999999999996,0.11794,0.08248,0.07271,0.12743,0.0054600000000000004,0.21882,0.07006,0.044660000000000005,0.05629,0.86965,0.037239999999999995,-0.11379,0.09025,0.38201,0.0283,0.0248,0.43311000000000005,0.00532,0.052039999999999996,0.3315,0.30948000000000003,0.13725,0.10217999999999999,0.013080000000000001,0.03773,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8522299999999998,0.0,0.0,0.0,-1.8522299999999998,0,0,
Nd4Te10,0.07413,0.03336,0.061560000000000004,0.00923,0.07927999999999999,0.07303,0.0,0.28808,0.08993,0.0063,0.00609,0.85814,0.07267,-0.09794,0.0,0.32337,0.12609,0.102,0.18664,0.03416,0.010029999999999999,0.41171,0.00328,0.2182,0.031580000000000004,0.054079999999999996,0.07242,0,0,0.0,0.0,0.0,0.0,170.8,3.33175,1.11058,0.0,0.0,0.0,1.11058,0,0,
Sm2Cl2O2,0.16182,0.00449,0.1346,0.14432,0.10047,0.34401,0.0,0.2392,0.48318999999999995,0.11703,0.20035,0.56038,0.06054,-0.08042,0.0,0.36708,0.14712,0.03429,0.05042,0.06418,0.29055,0.51115,0.0,0.23651,0.02387,0.08557999999999999,0.27849,0,0,0.0,0.0,0.0,0.0,0.0,3.17211,1.0573700000000001,0.0,0.0,0.0,1.0573700000000001,0,0,
Cu4H4O4F4,0.026889999999999997,0.037939999999999995,0.22576999999999997,0.06981,0.07806,0.18696,0.0,0.19345,0.03723,0.17411,0.18967,0.6261800000000001,0.03163,-0.09781000000000001,0.0,0.34788,0.08035,0.0459,0.19471,0.12484,0.12847999999999998,0.18939,0.0,0.0030800000000000003,0.14014000000000001,0.013080000000000001,0.05946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-11.49896,0.0,0.0,0.0,-11.49896,0,0,
Nb4Fe4Te8,0.026269999999999998,0.0113,0.07832,0.10776,0.1533,0.09258999999999999,0.07704,0.21791999999999997,0.06097,0.01278,0.029689999999999998,0.88226,0.05222,-0.09218,0.17659,0.54578,0.17493,0.0896,0.26225,0.11525,0.02429,0.26354,0.08635,0.08774,0.02394,0.00573,0.0843,0,0,0.0,0.0,0.0,0.0,-1149.0,0.0,5.0978,3.98369,5.9755400000000005,3.17254,5.2142599999999995,0,0,
Mo1S2-T1,0.0,0.00557,0.08522,0.09029,0.08433,0.19668,0.0,0.23976,0.021580000000000002,0.09022999999999999,0.04027,0.9458200000000001,0.025830000000000002,-0.35873,0.0,0.48265,0.03417,0.07441,0.54486,0.0,0.05189,0.30372,0.0,0.12842,0.29131,0.0021,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,
Ca3Cu2Br2O4,0.0878,0.0378,0.20922,0.13414,0.09977000000000001,0.2215,0.9853,0.21882,0.03723,0.15294000000000002,0.17507999999999999,0.89312,0.20231,-0.09325,0.3597,0.34788,0.1404,0.05765,0.19471,0.11062999999999999,0.09949,0.3315,0.29691,0.03598,0.00206,0.013080000000000001,0.04802,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.78489,0.0,0.0,0.0,0.6381899999999999,0,0,
Np2I6,0.0,0.02041,0.0482,0.00974,0.04061,0.26419000000000004,0.0,0.49633999999999995,0.0,0.07955,0.0528,0.0,0.02086,-0.09766,0.0,0.27260999999999996,0.10156,0.06667999999999999,0.0,0.0,0.26059,0.43343000000000004,0.0,0.2404,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,7.43531,0.0,0.0,0.0,0.0,0.0,0,0,
Tb20B14C20,0.10822999999999999,0.0022600000000000003,0.021240000000000002,0.26991,0.27585,0.0,0.019809999999999998,0.18008,0.00598,0.21422,0.0,0.9974299999999999,0.051370000000000006,-0.10868,0.0,0.75369,0.29778000000000004,0.45566999999999996,0.23012,0.0,0.09749,0.29012,0.0,0.00536,0.07921,0.16342,0.05943,0,0,0.0,0.0,0.0,0.0,0.0,0.27394,-3.61217,0.0,-3.7191199999999998,-15.1378,-3.6557800000000005,0,0,
Tb2Cl6,0.09107,0.00032,0.08717000000000001,0.0020399999999999997,0.01714,0.28346,0.0,0.3223,1.0,0.04147,0.08732000000000001,0.56038,0.02622,-0.09767999999999999,0.0,0.36708,0.09779,0.02009,0.05042,0.07781,0.09011,0.39174000000000003,0.0,0.24852,0.07921,0.16342,0.21656,0,0,0.0,0.0,0.0,0.0,0.0,6.3708,0.94886,0.0,0.94886,11.99034,0.94886,0,0,
Co1O2-T1,0.08071,0.01721,0.19519,0.07144,0.06533,0.15359,0.0,0.18070999999999998,0.48318999999999995,0.14264000000000002,0.14424,0.5602600000000001,0.04992,-0.13998,0.0,0.30301,0.0319,0.03327,0.19471,0.15492,0.07147,0.23049,0.0,0.10284000000000001,0.09547,0.006509999999999999,0.056479999999999995,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.16129,0.0,1.30639,-20.94464,1.30639,0,0,
Bi4Te4I4O12,0.07825,0.00848,0.16129000000000002,0.22373,0.19169,0.24731999999999998,0.0,0.2392,0.48318999999999995,0.13626,0.16668,0.5602600000000001,0.010920000000000001,-0.09112,0.0,0.32337,0.053720000000000004,0.08978,0.15344000000000002,0.035,0.16433,0.42089,0.0008,0.2182,0.13159,0.10805999999999999,0.12265,0,0,0.0,0.0,0.0,0.0,119.0,3.5415900000000002,12.74798,0.0,0.0,0.0,12.74798,0,0,
Ni1Te1O4,0.0746,0.02358,0.2059,0.14217,0.16571,0.21331,0.0,0.2383,0.48318999999999995,0.13626,0.14109000000000002,0.5602600000000001,0.04115,-0.11962,0.0,0.41538,0.04104,0.0904,0.19471,0.13258,0.10759,0.32323,0.11408,0.0992,0.16158,0.007640000000000001,0.09966,0,0,0.0,0.0,1.6,0.0,-6.66667,0.0,-2.32035,0.0,-1.53368,-10.87065,-1.53368,0,0,
Hg2Cl4O12,0.03911,0.00088,0.13976,0.15339,0.13369,0.15584,0.0,0.19607,0.48318999999999995,0.07332000000000001,0.20035,0.5602600000000001,0.02474,-0.09767999999999999,0.0,0.36708,0.10362,0.03177,0.05042,0.062479999999999994,0.10613,0.28143,0.0,1.0,0.0,0.0,0.28154,0,0,0.0,0.0,0.0,0.0,0.0,-2.42781,-1.09802,-3.1644200000000002,0.0,0.0,-3.1644200000000002,0,0,
Sb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33357,0.06221,0.0,0.0,0.8872200000000001,0.0,-0.09651,0.0,0.22855,0.0,0.0,0.33402,0.0,0.0,0.45556,0.0,0.16165,0.17817,0.07647000000000001,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0277100000000001,0.0,0.0,0.0,1.0277100000000001,1,0,
Ge4As4Se4,0.0379,0.00305,0.05268,0.10028,0.11635999999999999,0.022930000000000002,0.0148,0.25301,0.0527,0.03456,0.00952,0.8946700000000001,0.07681,-0.11509000000000001,0.0,0.38706,0.08587,0.0787,0.43311000000000005,0.1181,0.040510000000000004,0.38035,0.00249,0.07585,0.10217999999999999,0.7258600000000001,0.09372,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75932,0.0,0.0,0.0,-2.36695,0,0,
Ta1S2,0.07066,0.00125,0.09884,0.17465,0.01944,0.16459000000000001,0.0,0.25132,0.13806,0.022180000000000002,0.02273,0.9077,0.01023,-0.1405,0.0,0.48265,0.12836,0.02565,0.33207,0.0,0.16499,0.33434,0.0,0.35984,0.09593,0.19969,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.58979,3.8550400000000002,3.8550400000000002,0.0,0.0,3.8550400000000002,0,1,
U2I2N2,0.14159000000000002,0.03915,0.19814,0.22830999999999999,0.38829,0.40506,0.0,0.16783,0.22365,0.35781999999999997,0.15258,0.74392,0.01939,-0.09766,0.0,0.27260999999999996,0.34746,0.07454,0.2239,0.0,0.22271,0.30096,0.0,0.2404,0.01346,0.00734,0.07362,0,0,0.0,0.0,0.0,0.0,0.0,2.9288,0.9762700000000001,0.9762700000000001,0.0,0.0,0.9762700000000001,0,0,
As4O8,0.03854,0.00227,0.07902,0.15304,0.02437,0.12859,0.0,0.2392,0.48318999999999995,0.07427,0.12634,0.5602600000000001,0.0056,-0.11509000000000001,0.0,0.30301,0.04741,0.07013,0.19471,0.0,0.07801,0.38873,0.0,0.10800000000000001,0.0,0.7258600000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.00041,0.0,0.0,0.0,0.0,0,0,
V4F16-T1,0.0,0.00949,0.17835,0.10715999999999999,0.02733,0.20401,0.0,0.19345,0.02444,0.16396,0.06675,0.92742,0.020919999999999998,-0.09679,0.0,0.22560999999999998,0.00073,0.03009,0.55607,0.0,0.05172,0.28425,0.0,0.08139,0.11717000000000001,0.00646,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.06012,12.06012,0.0,0.0,12.06012,0,0,
In2Si2Te6,0.01771,0.07099,0.06482,0.19824,0.23771,0.16685,0.08999,0.28808,0.08993,0.10023,0.041710000000000004,0.85814,0.06225,-0.10868,0.0,0.52772,0.14267,0.14673,0.11107,0.11414,0.07317,0.42089,0.03419,0.0192,0.02238,0.08081,0.30775,0,1,0.0,0.0,0.0,0.0,-64.83333,0.0,2.13194,1.78309,0.0,0.0,1.9167,0,0,
La2Te4Se2,0.03218,0.0029,0.03386,0.04375,0.06037000000000001,0.10848,0.00818,0.25301,0.07998999999999999,0.04172,0.0223,0.8639,0.030760000000000003,-0.10328,0.33679000000000003,0.38201,0.07914,0.09532,0.1826,0.09146,0.03136,0.38035,0.0022199999999999998,0.16695,0.07268,0.01615,0.10275,0,0,0.0,0.0,0.0,0.0,-18.0,0.0,1.08382,1.08382,0.0,0.0,1.08382,0,0,
Nd1I2,0.08685,0.03437,0.1205,0.07468999999999999,0.05341,0.28762,0.0,0.41994,0.07899,0.013080000000000001,0.04173,0.88565,0.06402000000000001,-0.09766,0.0,0.27260999999999996,0.10765,0.07211000000000001,0.18664,0.0,0.06122999999999999,0.41171,0.0,0.22849,0.031580000000000004,0.054079999999999996,0.0,0,0,0.0,0.0,0.0,0.0,0.0,3.87161,0.0,0.0,0.0,0.0,0.0,0,0,
Ge6As6,0.04502,0.00215,0.06412999999999999,0.11764000000000001,0.01045,0.00866,0.0,0.27326999999999996,0.03533,0.01857,0.00197,0.9196799999999999,0.07908,-0.11509000000000001,0.0,0.38706,0.09232,0.05725,0.6693100000000001,0.0,0.03381,0.38873,0.0,0.07585,0.38443,0.7258600000000001,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.96105,0.0,0.0,0.0,2.96105,0,0,
Sn2Se2,0.0237,0.01132,0.01986,0.044969999999999996,0.0556,0.06221,0.00162,0.25301,0.06998,0.01067,0.01314,0.8666299999999999,0.07782,-0.10920999999999999,0.0492,0.38201,0.05115,0.01059,0.25895999999999997,0.08707999999999999,0.11331,0.38035,0.02099,0.16695,0.09458,0.06068,0.02086,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.07885,1.07885,0.0,0.0,1.07885,0,0,
Ta1Se2-T1,0.061439999999999995,0.0015199999999999999,0.10072,0.15508,0.04568,0.08553,0.00131,0.25132,0.07006,0.03285,0.01905,0.86965,0.01051,-0.1405,0.03168,0.38201,0.08091,0.00229,0.33207,0.04763,0.16887,0.33434,0.06307,0.16695,0.09593,0.19969,0.18544000000000002,1,0,0.0,0.0,0.0,0.0,0.0,3.33759,0.00477,0.9634799999999999,0.0,0.0,-0.36835,0,1,
Ti2Br6,0.0608,0.00772,0.00117,0.14977000000000001,0.10103,0.11644000000000002,0.0,0.26728,0.0209,0.04548,0.042710000000000005,0.94363,0.04515,-0.09711,0.0,0.31376,0.12244000000000001,0.05287000000000001,0.60968,0.0,0.0336,0.29120999999999997,0.0,0.05745,0.01719,0.00618,0.0,0,1,0.0,-6.71857,0.0,0.0,0.0,0.0,1.59079,1.59079,0.0,0.0,1.59079,0,0,
Cu4H6N2O12,0.03773,0.0378,0.19823,0.06196,0.12742,0.15311,0.0,0.16783,0.43876000000000004,0.28019,0.13401,0.56666,0.028569999999999998,-0.11277000000000001,0.0,0.34788,0.23876,0.04021,0.19471,0.10812000000000001,0.11116,0.18939,0.0,0.0030800000000000003,0.14014000000000001,0.013080000000000001,0.04598,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.77615,0.0,0.0,0.0,2.7761400000000003,0,0,
Mn2Sb2Se4I2,0.0295,0.01045,0.07919,0.11560999999999999,0.08682999999999999,0.14851,0.04405,0.25301,0.06613,0.05356,0.047889999999999995,0.87844,0.06614,-0.09651,0.11338,0.38201,0.22826999999999997,0.08777,0.33402,0.13906,0.16724,0.38035,0.009059999999999999,0.0937,-0.08623,0.00542,0.07467,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9946,0.0,0.0,0.0,-4.3465,0,0,
Re3Te6Cl36,0.04774,0.0027600000000000003,0.08231000000000001,0.06415,0.11235,0.19902,0.0,0.20451,1.0,0.06888999999999999,0.08148999999999999,0.56038,0.020880000000000003,-0.09767999999999999,0.0,0.36708,0.08882999999999999,0.05781,0.05042,0.12205,0.13526,0.25978,0.13151,0.2182,0.004529999999999999,0.10497000000000001,0.15295,0,1,0.0,0.0,0.0,0.0,197.0,6.31452,3.07995,3.64569,0.0,0.0,3.64569,0,0,
Zr1Ti1Se4,0.05279,0.00718,0.05772000000000001,0.08879,0.09921,0.0516,0.10515,0.25301,0.07006,0.04241,0.014240000000000001,0.86965,0.055020000000000006,-0.09021,0.31592,0.38201,0.13314,0.02333,0.35699000000000003,0.07669,0.02932,0.29120999999999997,0.01266,0.05745,0.01719,0.00618,0.06602999999999999,0,0,0.0,-2.59101,0.0,0.0,0.0,0.0,-3.83395,-4.34981,0.0,0.0,-3.2743,0,0,
Np2Br6,0.0,0.02112,0.031310000000000004,0.06563,0.08734,0.28841999999999995,0.0,0.37998000000000004,0.0,0.10525999999999999,0.0612,0.0,0.0112,-0.11379,0.0,0.31376,0.11938,0.054270000000000006,0.0,0.0,0.33873000000000003,0.43343000000000004,0.0,0.41557,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,6.854080000000001,0.0,0.0,0.0,0.0,0.0,0,0,
Cu1Bi1P2Se6,0.035710000000000006,0.03642,0.09381,0.06434,0.18827,0.09762,0.0054600000000000004,0.21882,0.07006,0.12903,0.04825,0.86965,0.026639999999999997,-0.09112,0.22291999999999998,0.38201,0.08915,0.03174,0.15344000000000002,0.0931,0.09673999999999999,0.3315,0.21696999999999997,0.13725,0.10217999999999999,0.013080000000000001,0.06649,0,1,0.0,0.0,0.0,0.0,0.0,1.9025299999999998,0.71804,0.0,0.0,0.0,0.39114,0,0,
Pd2Se2O6,0.05798,0.00913,0.14286,0.14765,0.14194,0.22313000000000002,0.00295,0.2392,0.48318999999999995,0.15637,0.14719000000000002,0.5602600000000001,0.01898,-0.10915,0.14212,0.38201,0.06602000000000001,0.032760000000000004,0.19471,0.09235,0.15827,0.36614,0.054970000000000005,0.16695,0.08914,0.00921,0.08062000000000001,0,0,0.0,0.0,0.0,-0.18333,0.0,0.0,-2.53555,0.0,0.0,0.0,-2.8239400000000003,0,0,
Pb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40502,0.16034,0.0,0.0,0.78174,0.0,-0.11238,0.0,0.059120000000000006,0.0,0.0,0.10034,0.0,0.0,0.52273,0.0,0.57455,0.023569999999999997,0.15596,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.54969,0.94027,0.94027,0.0,0.0,0.94027,0,0,
Mn1I2,0.02597,0.01028,0.11055999999999999,0.14468,0.1008,0.015340000000000001,0.0,0.49633999999999995,0.02361,0.039080000000000004,0.01162,0.9381,0.07317,-0.09766,0.0,0.27260999999999996,0.23884,0.11792000000000001,0.70733,0.0,0.12842,0.71245,0.0,0.0937,-0.08623,0.00542,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0621400000000003,0.0,0.0,0.0,2.0621400000000003,1,0,
