Monolayer,Atom_EA_Min,Atom_HardnessRB_StDiv,Atom_IP8_Min,Atom_Inv_Diff_IP2_IP4_StDiv,Atom_Inv_Diff_IP5_IP6_StDiv,Atom_Inv_Diff_IP7_IP8_StDiv,Atom_Inv_Mult_EA_ThermalExpansion_Range,Atom_Inv_Mult_ENGhosh2010_Group_Max,Atom_Inv_Mult_IP8_HeatCap_Median,Atom_Inv_Mult_IP8_LatticeConstant_StDiv,Atom_Inv_Mult_PoissonRatio_Ntotal_StDiv,Atom_Inv_Mult_SpeedSound_TDebye0_Min,Atom_Inv_Mult_SpeedSound_Zeff_Min,Atom_Inv_Mult_ThermalExpansion_Group_Min,Atom_Inv_Mult_ThermalExpansion_MolarVol_Median,Atom_Inv_Mult_dHAtom_Density_StDiv,Atom_Inv_Mult_dHFus_PoissonRatio_Min,Atom_Inv_SQR_RadiiBatsanov_Min,Atom_Log_Mult_IP1_MolarVol_Min,Atom_Log_Mult_IP1_MolarVol_Range,Atom_Log_Mult_IP8_LatticeConstant_Min,Atom_Log_Mult_PoissonRatio_Nvalence_Range,Atom_Log_Mult_dHFus_ThermalExpansion_Min,Atom_Log_Mult_dHVap_ThermalExpansion_Max,Atom_Log_Mult_dHVap_ThermalExpansion_Min,Atom_Log_Ratio_Density_BulkModule_Min,Atom_Log_Ratio_Density_Mass_StDiv,Atom_Log_Ratio_ENGhosh2010_Group_Min,Atom_Log_Ratio_IP1_IP8_Median,Atom_Log_Ratio_IP1_IP8_Min,Atom_Log_Ratio_IP4_EA_StDiv,Atom_Log_Ratio_IP5_IP6_Min,Atom_Log_Ratio_PoissonRatio_Ntotal_Range,Atom_Log_Ratio_RadiiCordero08_MolarVol_Max,Atom_Log_Ratio_SpeedSound_BulkModule_Min,Atom_Log_Ratio_dHFus_TDebye0_StDiv,Atom_MolarVol_Min,Atom_Mult_EA_DipolePolaris_StDiv,Atom_Mult_EA_YoungsModule_Median,Atom_Mult_EA_dHFus_StDiv,Atom_Mult_IP1_Period_StDiv,Atom_Mult_IP7_EA_Min,Atom_Mult_LatticeConstant_RadiiBatsanov_Min,Atom_Mult_ThermalCond_MolarVol_Mean,Atom_Mult_ThermalCond_MolarVol_Median,Atom_Mult_ThermalCond_YoungsModule_Min,Atom_Mult_ThermalExpansion_BulkModule_StDiv,Atom_Mult_ThermalExpansion_TDebye0_StDiv,Atom_Ratio_BulkModule_Nvalence_Max,Atom_Ratio_EA_ThermalExpansion_Max,Atom_Ratio_EA_ThermalExpansion_Median,Atom_Ratio_EA_ThermalExpansion_Min,Atom_Ratio_ENARrev_YoungsModule_StDiv,Atom_Ratio_IP1_TDebye0_Min,Atom_Ratio_IP7_MolarVol_StDiv,Atom_Ratio_dHFus_dHAtom_StDiv,Atom_Ratio_dHVap_YoungsModule_StDiv,CN_Se_Mean,CrystSyst_hexagonal,CrystSyst_trigonal,EState_DistTopo_Cd_ENGhosh2010,EState_DistTopo_Cd_IP3,EState_DistTopo_Si_ENARrev,EState_Dist_Cd_EA,EState_Dist_Cd_ENARrev,EState_Dist_Hf_EA,EState_Dist_Mo_ENARrev,EState_Dist_Ni_ENARrev,EState_Dist_Pd_EA,EState_Dist_Pd_ENARrev,EState_Dist_Ti_ENARrev,EState_Topo_Cd_ENARrev,EState_Topo_Cd_ENGhosh2010,EState_Topo_Cd_Zeff,EState_Topo_Cd_dHAtom,EState_Topo_In_IP3,EState_Topo_Mo_ENGhosh2010,EState_Topo_Mo_Zeff,EState_Topo_Pd_IP1,EState_Topo_Ti_Zeff,Moment_ENGhosh2010_2,Moment_Mass_1,Moment_N_d_2,Moment_N_f_2,Moment_N_f_3,Moment_PoissonRatio_3,Moment_TCritical_1,Moment_TCritical_2,Moment_TCurie_3,Moment_ThermalExpansion_1,Moment_ThermalExpansion_2,Moment_YoungsModule_2,Ratio_ac,Ratio_bc,SG164,Atom_Inv_Diff_ENARrev_ENGordyRev_Range,Atom_Inv_Diff_ENGordyRev_EA_StDiv,Atom_Inv_Diff_ENGordyRev_IP5_StDiv,Atom_Inv_Diff_ENGordyRev_IP6_StDiv,Atom_Inv_Mult_IP2_LatticeConstant_Min,Atom_Inv_Mult_SpeedSound_Zeff_Median,Atom_Log_Mult_ENGordyRev_IP6_Range,Atom_Log_Mult_IP7_Period_Range,Atom_Log_Mult_SpeedSound_RadiiCordero08_Median,Atom_Log_Ratio_IP2_IP3_StDiv,Atom_Log_Ratio_IP6_IP7_Max,Atom_Mult_EA_dHAtom_Max,Atom_Mult_EA_dHAtom_StDiv,Atom_Mult_IP8_SpeedSound_Min,Atom_Mult_IP8_SpeedSound_StDiv,Atom_Mult_LatticeConstant_Density_StDiv,Atom_Mult_ThermalCond_YoungsModule_StDiv,Atom_Ratio_Density_TDebye0_Min,Atom_Ratio_ENARrev_YoungsModule_Min,Atom_Ratio_dHFus_SpeedSound_StDiv,EState_Topo_Ni_Zeff,EState_Topo_Pd_Zeff,EState_Topo_Te_dHAtom,Moment_SpeedSound_1,Moment_TCurie_1,SG187
In2Cl2O2,0.01949,0.08871,0.13639,0.0663,0.05683,0.23515999999999998,0.0,0.43518999999999997,0.28135,0.14861,0.0,0.31442,0.13897,0.07521,0.10585,0.05016,0.0,0.25,0.71672,0.15128,0.73546,0.0,0.69182,0.86177,0.86177,0.07994,0.048,-0.5905100000000001,-0.7912600000000001,-1.0,0.11800000000000001,-0.20770999999999998,0.0,-0.5574600000000001,0.8088,0.0,0.20467,0.09819,0.00511,0.03449,0.07981,0.02925,0.46363999999999994,0.08225,9e-05,0.01139,0.0,0.0,0.0008699999999999999,0.02238,0.02238,0.02238,0.0,0.17873,0.34302,0.06339,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6436,0.0,0.0,0.0,0.0,3.0853200000000003,0.89117,3.0853200000000003,0.0,0.0,0.0,0.89117,3.0853200000000003,0.0,0.89117,3.0853200000000003,3.0853200000000003,0.1389,0.1603,0,0.07354,0.13725,0.12600999999999998,0.09898,0.2392,0.48318999999999995,0.13465,0.20035,0.56038,0.02252,-0.09767999999999999,0.36708,0.1241,0.05042,0.059160000000000004,0.12239000000000001,0.0,0.34691,0.19118,0.28819,0.0,0.0,0.0,0.89117,0.0,0
Ta2Fe2Te6,0.007659999999999999,0.04127,0.14572000000000002,0.17492,0.34217,0.06892999999999999,0.06456,0.40597,0.28899,0.0655,0.15993,0.19864,0.024730000000000002,0.12591,0.25040999999999997,0.02694,0.08815,0.25,0.63936,0.18913,0.69862,0.11310999999999999,0.7576,0.81709,0.80487,-0.703,0.10032999999999999,-0.5563100000000001,-0.66476,-0.7094699999999999,0.15311,-0.38533,0.15748,-0.37244,0.43793000000000004,0.10830999999999999,0.09208,0.14532,0.1026,0.09393,0.08375,0.01319,0.26354,0.05227999999999999,0.01171,0.0016300000000000002,0.055510000000000004,0.052289999999999996,0.22221999999999997,0.09593,0.05994,0.02394,0.06293,0.05731,0.09233,0.14974,0.02707,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74649,-3.08138,-1.74649,-1.74649,-11.704880000000001,-11.704880000000001,-2.01519,-1.74649,-11.704880000000001,-2.01519,-1.74649,-1.74649,0.14657,0.43448000000000003,0,0.013999999999999999,0.10644,0.13055999999999998,0.13327999999999998,0.21791999999999997,0.08993,0.07306,0.04881,0.85814,0.04945,-0.13909000000000002,0.32337,0.10657,0.26225,0.10890999999999999,0.12170999999999998,0.08785,0.08774,0.00573,0.10939000000000002,0.0,0.0,-179.97222,-2.84163,-2.01519,0
Ir2Br6,0.07941000000000001,0.08029,0.11008,0.03553,0.11712,0.26677,0.0,0.37705,0.50347,0.01102,0.0,0.2969,0.11548,0.26116,0.287,0.01137,0.09333,0.3025,0.68861,0.17755,0.6902699999999999,0.0,0.76081,0.7985800000000001,0.7985800000000001,-0.60829,0.10912000000000001,-0.51993,-0.6712199999999999,-0.6712199999999999,0.03215,-0.20595,0.0,-0.41663999999999995,0.41939,0.0,0.11065,0.02519,1.0,0.062060000000000004,0.04396,0.09731000000000001,0.35262,0.06131,0.00045,1.0,0.0,0.0,0.19752999999999998,0.45737,0.45737,0.45737,0.0,0.07386000000000001,0.04605,0.0346,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47106,-6.49478,-3.52702,-2.77659,10.62418,10.62418,-6.19935,-2.77659,0.0,-6.19935,-2.77659,-2.77659,0.29803,0.29888000000000003,0,0.00108,0.13625,0.02449,0.06824,0.27783,0.11548,0.00225,0.035539999999999995,0.9247799999999999,0.00323,-0.11379,0.87424,0.2427,0.35598,0.0,0.29575,0.0,0.28373000000000004,0.11771,0.0,0.0,0.0,0.0,-6.19935,0.0,0
Bi1Te1I1-T1,0.04784,0.0162,0.1279,0.12424,0.3058,0.20983000000000002,0.0,0.90271,0.28899,0.10830999999999999,0.0,0.19864,0.08993,0.20789000000000002,0.34285,0.033260000000000005,0.28257,0.22873000000000002,0.8012199999999999,0.08718,0.732,0.0,0.74142,0.7006899999999999,0.7006899999999999,-0.53622,0.02285,-0.94963,-0.66476,-0.67765,0.06886,-0.27591,0.0,-0.61775,0.5707899999999999,0.0364,0.26571,0.13752999999999999,0.06956,0.0671,0.05819,0.06784,0.42089,0.01548,0.01171,0.0016300000000000002,0.0,0.0,0.06019,0.13159,0.13159,0.13159,0.01167,0.20505,0.0221,0.09065,0.02576,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23868,1.59189,2.5312099999999997,3.79682,13.607420000000001,13.607420000000001,0.0,0.0,0.0,2.1921,3.79682,2.34559,0.1843,0.1843,0,0.006940000000000001,0.075,0.05658,0.08905,0.28808,0.10439000000000001,0.01938,0.04782,0.84205,0.010879999999999999,-0.09112,0.32337,0.06716,0.15344000000000002,0.0544,0.07931,0.0008,0.2182,0.10805999999999999,0.01349,0.0,0.0,197.0,2.1921,0.0,0
Cr2O2F2,0.03431,0.08551,0.19369,0.07302,0.10019,0.20836,0.0,0.26269000000000003,0.21552,0.055420000000000004,0.0,0.34798,0.01961,0.22741,0.3181,0.026660000000000003,0.09561,0.28792,0.61782,0.25018,0.72219,0.0,0.6857300000000001,0.71842,0.71842,-0.71024,0.08457,-0.34205,-0.9625,-1.0,0.05516,-0.18436,0.0,-0.38192,0.55867,0.0,0.0939,0.1066,0.22828,0.04233,0.05625,0.07572000000000001,0.27107,0.04328,9e-05,0.33114,0.0,0.0,0.14815,0.25808000000000003,0.25808000000000003,0.25808000000000003,0.0,0.03863,0.22719,0.14326,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97115,0.75089,0.97115,0.0,0.0,12.138060000000001,0.0,0.0,0.0,0.75089,0.97115,0.97115,0.12372999999999999,0.16002,0,0.01048,0.2234,0.10811,0.114,0.19345,0.2514,0.20337,0.18967,0.75267,0.03637,-0.09781000000000001,0.30301,0.03742,0.19471,0.28820999999999997,0.06802000000000001,0.0,0.06298,0.0033799999999999998,0.060329999999999995,0.0,0.0,0.0,0.75089,0.0,0
Tm2Cl2O2,0.00081,0.15367,0.13943,0.0711,0.0434,0.2997,0.0,0.37993000000000005,0.24611999999999998,0.1006,0.0,0.0,0.48318999999999995,0.04189,0.31009000000000003,0.07185,0.11832999999999999,0.22873000000000002,0.75805,0.10995,0.70811,0.0,0.80466,0.7579899999999999,0.7579899999999999,-0.3577,0.0461,-0.52369,-0.7912600000000001,-1.0,0.27942,-0.23354,0.0,-0.5349,0.8088,0.0,0.22546,0.12029000000000001,0.00143,0.03596,0.07952999999999999,0.0013,0.37383,0.020730000000000002,9e-05,0.015880000000000002,0.0,0.0,0.08241,0.00225,0.00225,0.00225,0.0,0.10697000000000001,0.34711,0.18145,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0805599999999997,0.92215,0.0,3.0805599999999997,12.916789999999999,12.916789999999999,0.0,0.0,12.916789999999999,0.92215,3.0805599999999997,3.0805599999999997,0.14278,0.159,0,0.00058,0.1434,0.13851,0.08749,0.2392,0.7416,0.08553,0.20035,0.5603199999999999,0.04509,-0.09767999999999999,0.36708,0.15866,0.05042,0.07215,0.11965,0.0,0.24771999999999997,0.26935,0.32509,0.0,0.0,0.0,0.92215,0.92215,0
Sr2Al4Cl16,0.00264,0.050789999999999995,0.12707000000000002,0.14589000000000002,0.07812999999999999,0.19334,0.41705,0.47542,0.28135,0.12568,0.00761,0.29538000000000003,0.02364,0.01651,0.09333,0.00948,0.3053,0.18608,0.64986,0.21065,0.75966,0.22868000000000002,0.7725,0.8528700000000001,0.78151,-0.76378,0.08176,-0.6340399999999999,-0.7912600000000001,-0.92861,0.19526,-0.20770999999999998,0.04067,-0.48916000000000004,0.6471100000000001,0.06904,0.12987,0.08737,0.036680000000000004,0.0261,0.12695,0.0037799999999999995,0.3905,0.10217000000000001,2.9999999999999997e-05,0.2077,0.0,0.08092,0.14074,0.03506,0.03506,0.00433,0.0,0.04782,0.14235,0.04046,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4856800000000003,11.97086,0.0,0.0,0.0,6.270519999999999,11.97086,3.4856800000000003,0.0,11.97086,3.4856800000000003,3.4856800000000003,0.2792,0.50395,0,0.01814,0.0121,0.15365,0.12797999999999998,0.26456999999999997,1.0,0.0995,0.10275,0.56038,0.11782000000000001,-0.09767999999999999,0.36708,0.1304,0.05042,0.37983,0.017130000000000003,0.0,0.03313,0.032510000000000004,0.23479,0.0,0.0,0.0,11.97086,0.0,0
Sn6Sb6,0.05317,0.03673,0.14153,0.01166,0.17957,0.00123,0.01022,0.42358,0.32509,0.06992000000000001,0.0,0.21941,0.06221,0.11818,0.25806999999999997,0.00315,0.48,0.23901,0.7598199999999999,0.04275,0.74105,0.0,0.74929,0.8489399999999999,0.65198,-0.47394,0.01312,-0.5772,-0.68448,-0.70007,0.00837,-0.34276999999999996,0.0,-0.57006,0.59535,0.08666,0.21156,0.03222,0.06853,0.04351,0.04902,0.08565,0.45556,0.14518,0.14518,0.016669999999999997,0.060570000000000006,0.0251,0.08056,0.17817,0.13638,0.09458,0.007890000000000001,0.12767,0.00506,0.15937,0.05662999999999999,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.92274,-6.11457,-0.91435,0.0,0.0,-21.66519,-7.1897,-0.73148,0.0,-6.48195,-0.85339,-0.92306,0.17076,0.5029399999999999,0,0.0079,0.033839999999999995,0.12747,0.017130000000000003,0.33357,0.06605,0.01711,0.00489,0.87541,0.07357999999999999,-0.09651,0.27971,0.025580000000000002,0.25895999999999997,0.03753,0.0647,0.01269,0.16165,0.06068,0.07003999999999999,0.0,0.0,0.0,-6.00896,0.0,0
Cu4Bi7S12,0.04784,0.004,0.1279,0.08662,0.15413,0.16814,0.0009599999999999999,0.90271,0.44178999999999996,0.07517,0.30194,0.22866,0.03723,0.12380999999999999,0.34285,0.08256000000000001,0.24224,0.22873000000000002,0.6362300000000001,0.17065999999999998,0.732,0.57463,0.74142,0.8225899999999999,0.7006899999999999,-0.629,0.08522,-0.94963,-0.8313799999999999,-0.8313799999999999,0.04654,-0.27591,0.22291999999999998,-0.39000999999999997,0.51066,0.07833999999999999,0.09233999999999999,0.0229,0.03651,0.03271,0.09045,0.06784,0.3315,0.10461,0.00061,0.00323,0.13562000000000002,0.050789999999999995,0.77778,0.14014000000000001,0.13159,0.13159,0.045689999999999995,0.07703,0.12768,0.12987,0.01165,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0710899999999999,-3.9712699999999996,-1.0754299999999999,-0.5633199999999999,-13.72516,-13.72515,0.0,0.0,0.0,-4.38501,-1.14497,-1.54761,0.13698,0.53357,0,0.03669,0.11297,0.10722000000000001,0.043769999999999996,0.21882,0.11886,0.03766,0.057,0.82595,0.03345,-0.09112,0.48265,0.14052,0.15344000000000002,0.13996,0.11314,0.31428,0.13725,0.013080000000000001,0.055889999999999995,0.0,0.0,0.0,-4.60846,0.0,0
Ge6P6,0.0379,0.05628,0.18492999999999998,0.01556,0.16221,0.060129999999999996,0.0,0.41613,0.43964,0.05852,0.0,0.2356,0.03533,0.43333,0.48975,0.01971,0.0,0.27438,0.7430899999999999,0.08027000000000001,0.7946,0.0,0.78117,0.73416,0.73416,-0.60777,0.02543,-0.56848,-0.7804300000000001,-0.8140000000000001,0.03913,-0.7057399999999999,0.0,-0.56282,0.65941,0.0,0.17701,0.08009,0.0,0.13111,0.00107,0.12484,0.54573,0.07842,0.07842,0.0,0.0,0.0,0.10528,0.38443,0.38443,0.38443,0.0,0.07326,0.04927,0.25223,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76426,-5.52717,-0.60998,0.0,0.0,0.0,0.0,0.0,0.0,-6.06236,-0.60998,0.0,0.14642,0.43592,0,0.00229,0.055760000000000004,0.10294,0.1232,0.4369,0.03533,0.08603999999999999,0.04255,0.9196799999999999,0.07866000000000001,-0.10654000000000001,0.38706,0.09559,0.6693100000000001,0.0,0.08934,0.0,0.07585,0.0,0.0,0.0,0.0,0.0,-6.06236,0.0,0
Cu2H2O4,0.03828,0.01145,0.17402,0.02425,0.00843,0.16668,0.0,0.39463000000000004,0.21552,0.08597,0.0,0.31065,0.02659,0.12380999999999999,0.0929,0.04843,0.24224,0.3025,0.6362300000000001,0.23176999999999998,0.7358600000000001,0.0,0.79973,0.8225899999999999,0.8225899999999999,-0.629,0.06804,-0.5423600000000001,-1.0,-1.0,0.007859999999999999,-0.14753,0.0,-0.39000999999999997,0.51066,0.19576,0.09233999999999999,0.10418,0.1945,0.04643,0.10245,0.12005999999999999,0.18939,0.13583,0.00023999999999999998,0.65657,0.0,0.0,0.77778,0.14014000000000001,0.14014000000000001,0.14014000000000001,0.0,0.07703,0.22045,0.09909,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.76396,-0.7450100000000001,-12.76396,0.0,0.0,-2.74295,0.0,0.0,0.0,-0.7450100000000001,-12.76396,-12.76396,0.11674000000000001,0.15024,0,0.0378,0.22721,0.07099,0.06305,0.21882,0.26021,0.13583,0.13401,0.59322,0.03291,-0.17867,0.34788,0.0805,0.19471,0.1177,0.12665,0.0,0.0030800000000000003,0.013080000000000001,0.05384,0.0,0.0,0.0,-0.7450100000000001,0.0,0
Cu2I4O12,0.06273,0.06695,0.1581,0.14898,0.0106,0.11097,0.0,0.39914,0.21552,0.23239,0.0,0.31065,0.03723,0.12380999999999999,0.0929,0.08177999999999999,0.24224,0.2995,0.6362300000000001,0.25217,0.7358600000000001,0.0,0.79973,0.8225899999999999,0.8225899999999999,-0.629,0.08325,-0.54796,-1.0,-1.0,0.07221,-0.21224,0.0,-0.39000999999999997,0.51066,0.055470000000000005,0.09233999999999999,0.22339,0.1945,0.06815,0.15889,0.12005999999999999,0.3315,0.06085,9e-05,0.65657,0.0,0.0,0.77778,0.14014000000000001,0.14014000000000001,0.14014000000000001,0.0,0.07703,0.3355,0.18329,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28171,1.4857,3.7203,0.0,0.0,13.3408,0.0,0.0,0.0,-0.5632699999999999,4.78325,4.78325,0.18133,0.23881999999999998,0,0.0378,0.21350999999999998,0.20951999999999998,0.16017,0.21882,0.48318999999999995,0.13583,0.16668,0.5602600000000001,0.0225,-0.09766,0.34788,0.020640000000000002,0.19471,0.08737,0.14056,0.0,0.13725,0.013080000000000001,0.04202,0.0,0.0,0.0,0.24464,0.0,0
Nb3Br8,0.045380000000000004,0.01926,0.14257,0.0328,0.08681,0.25734,0.0,0.37705,0.50347,0.060520000000000004,0.0,0.27052,0.03202,0.1272,0.31984,0.034010000000000006,0.1393,0.26176,0.68181,0.18434,0.7026,0.0,0.7849,0.82305,0.82305,-0.68361,0.08817,-0.51993,-0.6712199999999999,-0.7218100000000001,0.06109,-0.40596,0.0,-0.4372,0.46665,0.0,0.14065,0.060020000000000004,0.11365,0.01342,0.09296,0.07443999999999999,0.32576,0.03077,0.00045,0.07159,0.0,0.0,0.18889,0.22915,0.22915,0.22915,0.0,0.08472,0.052379999999999996,0.04155,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0253799999999997,2.17203,2.99761,0.0,0.0,10.10599,0.0,4.11612,0.0,0.0,4.11612,4.11612,0.30012,0.30012,0,0.00549,0.04866,0.044789999999999996,0.06468,0.28345,0.03202,0.05123,0.050519999999999995,0.9063700000000001,0.01547,-0.09218,0.54578,0.10332999999999999,0.33255,0.0,0.03481,0.0,0.16504000000000002,0.00573,0.0,0.0,0.0,0.0,0.0,0.0,0
Cr4H4O8,0.03431,0.06481,0.19369,0.05086,0.027569999999999997,0.18835,0.0,0.26269000000000003,0.21552,0.0479,0.0,0.32766,0.01961,0.22741,0.3181,0.03159,0.09561,0.28792,0.61782,0.25018,0.72219,0.0,0.6857300000000001,0.71842,0.71842,-0.71024,0.06596,-0.34205,-1.0,-1.0,0.018869999999999998,-0.15382,0.0,-0.38192,0.55867,0.18559,0.0939,0.10692,0.22828,0.039580000000000004,0.09119,0.07572000000000001,0.18939,0.03257,0.00023999999999999998,0.33114,0.0,0.0,0.14815,0.25808000000000003,0.25808000000000003,0.25808000000000003,0.0,0.03863,0.19537000000000002,0.13325,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.01008,-10.85196,-3.01008,0.0,0.0,-2.6223400000000003,0.0,0.0,0.0,-10.85196,-3.01008,-3.01008,0.24129,0.27696,0,0.014769999999999998,0.20432,0.10929000000000001,0.09991,0.21486999999999998,0.25489,0.16509000000000001,0.11448,0.59322,0.04038,-0.33985,0.30301,0.0686,0.19471,0.27173,0.07675,0.0,0.0030800000000000003,0.0033799999999999998,0.054079999999999996,0.0,0.0,0.0,-10.85196,0.0,0
Nd2Te6,0.00822,0.07106,0.11950999999999999,0.13832,0.2553,0.07,0.0,0.40597,0.28899,0.0056,0.0,0.19864,0.07899,0.058039999999999994,0.46216999999999997,0.0211,0.36939,0.20158,0.75176,0.07672999999999999,0.69421,0.0,0.6280399999999999,0.7610100000000001,0.7610100000000001,-0.53622,0.00066,-0.5563100000000001,-0.66476,-0.72785,0.14088,-0.19451,0.0,-0.53878,0.5707899999999999,0.07807,0.26571,0.08889,0.1026,0.09776,0.07989,0.01121,0.41171,0.025480000000000003,0.01171,0.0016300000000000002,0.0,0.0,0.06019,0.031580000000000004,0.031580000000000004,0.031580000000000004,0.03348,0.11725999999999999,0.01107,0.17828,0.058379999999999994,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.719489999999999,-1.0993600000000001,-14.719489999999999,-14.719489999999999,-2.95614,-2.95614,0.0,0.0,0.0,-1.0993600000000001,-14.719489999999999,-14.719489999999999,0.14937,0.14947,0,0.03336,0.05901,0.00885,0.07599,0.28808,0.08993,0.0063,0.00609,0.85814,0.06965,-0.09794,0.32337,0.12086,0.18664,0.03274,0.00962,0.00314,0.2182,0.054079999999999996,0.06941,0.0,0.0,175.16666999999998,-1.0993600000000001,0.0,0
V2Mo2O10,0.0267,0.0,0.15054,0.09799,0.14182999999999998,0.23174,0.01051,0.26919,0.21552,0.07185,0.03302,0.26718000000000003,0.021580000000000002,0.11054000000000001,0.31742,0.0199,0.08037000000000001,0.27438,0.63964,0.22835999999999998,0.7035,0.00196,0.7664300000000001,0.79825,0.7698,-0.74716,0.04774,-0.3541,-1.0,-1.0,0.02271,-0.38983,0.08014,-0.39221999999999996,0.48783999999999994,0.03695,0.10805,0.11450999999999999,0.18959,0.06443,0.04488,0.05541,0.28425,0.04257,9e-05,0.04962,0.01786,0.01694,0.21295999999999998,0.29131,0.20424,0.11717000000000001,0.00218,0.057999999999999996,0.24739,0.1355,0.02215,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-36.84795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.4663,-0.8,0.0,0.0,3.80554,2.1173900000000003,4.95469,0.0,0.0,13.16775,1.65156,4.95469,0.0,1.65156,4.95469,4.95469,0.25085,0.25085,0,0.00935,0.19816,0.16087,0.15014,0.2392,0.48318999999999995,0.1884,0.12292,0.5602600000000001,0.04042,-0.09679,0.41016,0.04978,0.19471,0.16074000000000002,0.09109,0.2639,0.08139,0.0021,0.10352,0.0,0.0,0.0,1.83345,0.0,0
Ca2Co4Te6Cl4O16,0.00125,0.0825,0.14991,0.18394000000000002,0.23551999999999998,0.23839000000000002,0.9784200000000001,0.40597,0.24844000000000002,0.13529000000000002,0.12032999999999999,0.19864,0.025259999999999998,0.016659999999999998,0.11060999999999999,0.04944,0.1786,0.21006999999999998,0.6292300000000001,0.23876999999999998,0.6882199999999999,0.5471600000000001,0.78089,0.8214,0.78689,-0.68805,0.08752,-0.5563100000000001,-0.8956299999999999,-1.0,0.14892,-0.20770999999999998,0.33554,-0.36491999999999997,0.50492,0.10815,0.08662,0.1401,0.1026,0.08707000000000001,0.11252000000000001,0.00218,0.23049,0.08066,9e-05,0.0016300000000000002,0.13756,0.01056,0.11110999999999999,0.09547,0.09547,0.00206,0.0595,0.05927,0.3473,0.20317000000000002,0.058589999999999996,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13835,2.33434,4.10496,0.0,0.0,13.72874,0.0,0.0,13.72874,2.33434,4.6159,3.8419199999999996,0.23512,0.3323,0,0.01721,0.17378,0.15109,0.16919,0.18070999999999998,0.48318999999999995,0.15294000000000002,0.20035,0.5603199999999999,0.11825,-0.09325,0.36708,0.0808,0.05042,0.13086,0.08572,0.11913,0.03598,0.006509999999999999,0.21322,0.0,0.0,-355.5,2.33434,2.33434,0
